term_uuid	lbl	KEEP	gtc_ids	n_sources	n_distinct_src_lbls	distinct_src_lbls	exact_synonyms	definition	classification	sources	REVIEW_ACTION	SPLIT_INTO_LABELS	NOTES
GSD:6065c033-b855-4854-9681-32799c3d2bc6	sialyl Lewis c	TRUE	G46776WR	7	4	3′-Sialyl-Lewis c; Sialyl Lewis c; sialyl Lewis c; Sialyl-Lewis c	SLec; SaiLec		Lewis antigens	SRC:BIOOLIGO|3′-Sialyl-Lewis c; SRC:GLYCOEPITOPE|Sialyl Lewis c; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|sialyl Lewis c; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl Lewis c; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl-Lewis c; SRC:PUBDICT_GLYCOSMOS|Sialyl Lewis c; SRC:SUGARBIND|Sialyl Lewis c			
GSD:32e928fb-1550-5e0a-945f-2218ac79b83c	sialyl Lewis x	TRUE	G00054MO; G96401FK	18	8	Sialyl Lewis X; Sialyl Lewis x; sialyl Lewis x; Sialyl Lewis x (SLex); Sialyl Lewis X (sLeX) pentaose; Sialyl-Lewis X; Slex; sLeX	SLe(x); SLe^x; SLex; Slex; sLex; sLeX; sialyl-Lex; NeuAca3-Lex; SaiLex	A sialylated version of Lewis X antigen expressed on cell surfaces with structure alpha-Neup5Ac-(2-&gt;3)-beta-D-Galp-(1-&gt;4)-[alpha-L-Fucp-(1-&gt;3)]-beta-D-GlcpNAcis α-Neup5Ac-(2→3)-β-D-Galp-(1→4)-[α-L-Fucp-(1→3)]-D-GlcpNAc in which the anomeric configuration of the reducing-end N-acetyl-beta-D-glucosamine residue is beta. It is a ligand for selectins. [MESH:2030970,CHEI:71622]	Named Functional Motif	SRC:BIOOLIGO|Sialyl Lewis X (sLeX) pentaose; SRC:CUMMINGS|Sialyl Lewis x; SRC:EOG_VARKI_4E|sialyl Lewis x; SRC:GLYCOEPITOPE|Sialyl Lewis x; SRC:GLYCOMOTIF_CCRC|Sialyl Lewis x; SRC:GLYCOMOTIF_GDV|Sialyl Lewis x (SLex); SRC:GLYCOMOTIF_GGM|Sialyl Lewis x; SRC:GSD_GLYGEN_V0|sialyl Lewis x; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|sialyl Lewis x; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl Lewis x; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl Lewis x (SLex); SRC:PUBDICT_GLYCAN_MOTIF|Sialyl-Lewis X; SRC:PUBDICT_GLYCAN_MOTIF|Slex; SRC:PUBDICT_GLYCOSMOS|Sialyl Lewis x; SRC:PUBDICT_MOTIF_GTC|Sialyl Lewis X; SRC:PUBDICT_MOTIF_GTC|Sialyl-Lewis X; SRC:PUBDICT_MOTIF_GTC|sLeX; SRC:SUGARBIND|Sialyl Lewis x			
GSD:d9f72ae6-e27f-4cd6-8bb0-a033813a581d	Sialyl Lewis x Lewis x	TRUE	G45215IJ	1	1	Sialyl Lewis x Lewis x	NeuAca3-dimer-Lex; SDLex		Glycosphingolipid	SRC:SUGARBIND|Sialyl Lewis x Lewis x			
GSD:314fa931-c71a-4fc8-a467-409f7a0862a3	sialyl Lewis x-i antigen	TRUE	G06597DS	5	2	Sialyl Lewis x-i; sialyl Lewis x-i antigen				SRC:GLYCOEPITOPE|Sialyl Lewis x-i; SRC:GSD_GLYGEN_V0|sialyl Lewis x-i antigen; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|sialyl Lewis x-i antigen; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl Lewis x-i; SRC:PUBDICT_GLYCOSMOS|Sialyl Lewis x-i			
GSD:65e6cb17-b6e0-4548-83c1-6dd8fdf13c42	sialyl T antigen	TRUE	G65562ZE; G56299XO	6	2	Sialyl T antigen; sialyl T antigen		Alpha-Neup5Ac-(2→3)-beta-D-Galp-(1→3)-alpha-D-GalpNAc is alpha-Neup5Ac-(2→3)-beta-D-Galp-(1→3)-D-GalpNAc in which the configuration at the GalNAc anomeric carbon is alpha. It has a role as an epitope.[CHEBI:65257]	GlycoMotif GGM motif	SRC:CUMMINGS|Sialyl T antigen; SRC:GLYCOMOTIF_CCRC|Sialyl T antigen; SRC:GLYCOMOTIF_GDV|Sialyl T antigen; SRC:GLYCOMOTIF_GGM|Sialyl T antigen; SRC:GSD_GLYGEN_V0|sialyl T antigen; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl T antigen			
GSD:562a7a4f-9d8e-5682-ab69-9673ba3599c6	sialyl Tn antigen	TRUE	G36123IU; G08371CD; G38301SX	7	4	Sialyl Tn Antigen; Sialyl Tn antigen; sialyl Tn antigen; sialyl-Tn	sialyl-Tn antigen; sTn antigen; Neu5Acα2-6GalNAcα	N-acetyl-alpha-neuraminyl-(2→6)-N-acetyl-alpha-D-galactosamine is an N-acetyl-alpha-neuraminyl-(2→6)-N-acetyl-D-galactosamine in which the carbon bearing the anomeric hydroxy group has alpha configuration. It has a role as an epitope. It derives from a N-acetyl-alpha-D-galactosamine and a N-acetyl-alpha-neuraminic acid.[CHEBI:61818]	Named Functional Motif	SRC:EOG_VARKI_4E|sialyl-Tn; SRC:GLYCOMOTIF_GDV|Sialyl Tn antigen; SRC:GLYCOMOTIF_GGM|Sialyl Tn antigen; SRC:GSD_GLYGEN_V0|sialyl Tn antigen; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|sialyl Tn antigen; SRC:PUBDICT_GLYCAN_MOTIF|Sialyl Tn antigen; SRC:PUBDICT_GLYCOSMOS|Sialyl Tn Antigen			
GSD:87e77fa6-a0eb-4fee-b7cf-71c69720ac34	Sialyl-3-lactose	TRUE	G91237TK; G56516VH	2	1	Sialyl-3-lactose	Alpha 2-3 sialyllactose; 3′SL			SRC:PUBDICT_GLYCAN_MOTIF|Sialyl-3-lactose; SRC:SUGARBIND|Sialyl-3-lactose			
GSD:56c1c4e3-2f6b-59db-b7c5-46e6567feea0	sialyl-Tn antigen	TRUE		4	4	Sialyl Tn Antigen; Sialyl Tn antigen; sialyl-Tn antigen; STn	sTn		Named Functional Motif	SRC:CUMMINGS|Sialyl Tn antigen; SRC:EOG_VARKI_4E|sialyl-Tn antigen; SRC:GLYCOEPITOPE|Sialyl Tn Antigen; SRC:PUBDICT_GLYCONAVI_NAME|STn			
GSD:2af27ed8-674b-5471-adb0-e8456d8f0ea1	sialylated biantennary N-glycan	TRUE		2	1	sialylated biantennary N-glycan	sialyl biantennary	A binantennary glycan with one or two sialic acid residues as non-reducing terminal residues on one or both antennae. [RN]	N-Linked Type	SRC:EOG_VARKI_4E|sialylated biantennary N-glycan; SRC:GSD_GLYGEN_V0|sialylated biantennary N-glycan			
GSD:13c3b217-f4d2-5e5f-9349-c2754539e341	sialylated complex-type N-glycan	TRUE		2	1	sialylated complex-type N-glycan	sialo-complex type; complex sialylated N-glycan; complex-type sialylated glycan	Complex N-linked glycan that have added GlcNAc residues at both the α-3 and α-6 mannose sites and do not contain mannose residues apart from the core structure but with sialic acid residues.	N-Linked Type	SRC:EOG_VARKI_4E|sialylated complex-type N-glycan; SRC:GSD_GLYGEN_V0|sialylated complex-type N-glycan			
GSD:35ef481e-71f9-5f52-8643-a36b9c465ab7	sialylated glycolipid	TRUE		1	1	sialylated glycolipid			Glycolipid	SRC:EOG_VARKI_4E|sialylated glycolipid			
GSD:7d7d82c3-15e3-546f-a46d-f6187b6cbf2c	sialylated glycosphingolipid	TRUE		1	1	sialylated glycosphingolipid			Glycolipid	SRC:EOG_VARKI_4E|sialylated glycosphingolipid			
GSD:4e77fa02-7b3e-4502-961c-eb3128018267	sialylated LacdiNAc	TRUE	G55583HW	7	3	sialylated LacdiNAc; Sialylated LDN; Sialylated LDN [6-SLDN]	sialylated-LacdiNAc; Sialylated LDN		Miscellaneous (LDN-related oligosaccharides)	SRC:BIOOLIGO|Sialylated LDN [6-SLDN]; SRC:CUMMINGS|Sialylated LDN; SRC:GLYCOMOTIF_CCRC|Sialylated LDN; SRC:GLYCOMOTIF_GDV|Sialylated LDN; SRC:GLYCOMOTIF_GGM|Sialylated LDN; SRC:GSD_GLYGEN_V0|sialylated LacdiNAc; SRC:PUBDICT_GLYCAN_MOTIF|Sialylated LDN			
GSD:d6d5d9b1-e690-541d-b5fb-6b58d336553a	sialylated N-acetyllactosamine	TRUE		1	1	sialylated N-acetyllactosamine			Named Functional Motif	SRC:EOG_VARKI_4E|sialylated N-acetyllactosamine			
GSD:66cd1dd7-b3bf-5df6-b3c3-69e6354149e1	sialylated N-glycan	TRUE		1	1	sialylated N-glycan			N-Linked Type	SRC:EOG_VARKI_4E|sialylated N-glycan			
GSD:2f79f606-6a5c-5ac0-ae1f-b931f02464ef	sialylated O-GalNAc glycan	TRUE		1	1	sialylated O-GalNAc glycan			O-Linked Core	SRC:EOG_VARKI_4E|sialylated O-GalNAc glycan			
GSD:846e7a18-60cf-5ee0-bc8a-337519077430	sialylated O-glycan	TRUE		1	1	sialylated O-glycan			O-Linked Core	SRC:EOG_VARKI_4E|sialylated O-glycan			
GSD:8e044e80-03e0-433f-84b8-89c3b621e02a	sialylated tetraantennary N-glycan	TRUE		1	1	sialylated tetraantennary N-glycan		A tetraantennary glycan with four GlcNAc branches linked to the core and the addition of one sialic acid residues.		SRC:GSD_GLYGEN_V0|sialylated tetraantennary N-glycan			
GSD:dd02e662-7e97-4ecf-a796-0617bbafbc86	Sialylated tetraose type	TRUE		1	1	Sialylated tetraose type			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|Sialylated tetraose type			
GSD:1f64d5a9-7579-4ad2-95cc-13256c788bb2	Sialylated tetraose type 1	TRUE		1	1	Sialylated tetraose type 1			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|Sialylated tetraose type 1			
GSD:11202984-bddb-45f1-8290-ec4c55c3bb32	Sialylated tetraose type 2	TRUE		1	1	Sialylated tetraose type 2			Sialylated oligosaccharide (Type 2)	SRC:BIOOLIGO|Sialylated tetraose type 2			
GSD:57a357c5-daaf-4b6a-b6c1-7ea63e8dd54c	Sialylated triose type 1	TRUE		1	1	Sialylated triose type 1			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|Sialylated triose type 1			
GSD:102c8571-7a47-45a8-9237-8b37da4448c4	Sialyllacto-N-neotetraose	TRUE	G72506RN	2	2	LSTc pentasaccharide; Sialyllacto-N-neotetraose	Sai-LNnT		Glycosphingolipid	SRC:SUGARBIND|LSTc pentasaccharide; SRC:SUGARBIND|Sialyllacto-N-neotetraose			
GSD:75e78000-a05e-4f0f-8d44-06fb7e7669d3	Sialyllacto-N-tetraose b	TRUE	G32417JV	3	2	LS tetrasaccharide b; Sialyllacto-N-tetraose b	LSTb		Glycosphingolipid	SRC:BIOOLIGO|LS tetrasaccharide b; SRC:PUBDICT_GLYCAN_MOTIF|Sialyllacto-N-tetraose b; SRC:SUGARBIND|Sialyllacto-N-tetraose b			
GSD:a0cd115f-d182-4ddd-9edf-234242a5b000	Sialyllactotetraosylceramide	TRUE	G72692DY; G79536OW	1	1	Sialyllactotetraosylceramide			Glycosphingolipid	SRC:SUGARBIND|Sialyllactotetraosylceramide			
GSD:96329dbf-4f65-50bc-899b-539e25568d12	Siaα2-3Galβ1-4GlcNAc	TRUE		1	1	Siaα2-3Galβ1-4GlcNAc			IUPAC String	SRC:EOG_VARKI_4E|Siaα2-3Galβ1-4GlcNAc			
GSD:e04fcc39-8f52-5bae-8af2-bd7eafdf3b15	Siaα2-6Galβ1-4GlcNAc	TRUE	G03509EL	2	2	2-6 sialyl-LacNAc-Gal; Siaα2-6Galβ1-4GlcNAc			IUPAC String	SRC:EOG_VARKI_4E|Siaα2-6Galβ1-4GlcNAc; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|2-6 sialyl-LacNAc-Gal			
GSD:a0eaef32-7922-4a41-b960-4810c6b2d05e	SLex on Core 2	TRUE	G71121NN; G97345NY	7	3	SLex Core 2 O-glycan; SLex Core 2 O-glycan glycan; SLex on Core 2	SLe^x Core 2 O-glycan		Core structures (Type 2)	SRC:BIOOLIGO|SLex on Core 2; SRC:CUMMINGS|SLex Core 2 O-glycan glycan; SRC:GLYCOMOTIF_CCRC|SLex Core 2 O-glycan glycan; SRC:GLYCOMOTIF_GDV|SLex Core 2 O-glycan glycan; SRC:GLYCOMOTIF_GGM|SLex Core 2 O-glycan; SRC:PUBDICT_GLYCAN_MOTIF|SLex Core 2 O-glycan; SRC:PUBDICT_GLYCAN_MOTIF|SLex Core 2 O-glycan glycan			
GSD:c7c531b7-dcba-4a3e-9ccf-18545c774c04	SLex-Lex (SDLeX)	TRUE		1	1	SLex-Lex (SDLeX)			Lewis antigens	SRC:BIOOLIGO|SLex-Lex (SDLeX)			
GSD:29df5d17-c438-446d-818d-24c117042b40	SLex-Lex-Lex	TRUE		1	1	SLex-Lex-Lex			Lewis antigens	SRC:BIOOLIGO|SLex-Lex-Lex			
GSD:7f747c20-dbac-4427-89e2-788cc4fd90ca	SM3	TRUE	G20044TD	4	1	SM3				SRC:GLYCOEPITOPE|SM3; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|SM3; SRC:PUBDICT_GLYCAN_MOTIF|SM3; SRC:PUBDICT_GLYCOSMOS|SM3			
GSD:65f5cada-eb8b-4f15-b7b5-04b914f1491b	SM4s	TRUE	G72548RZ	4	1	SM4s				SRC:GLYCOEPITOPE|SM4s; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|SM4s; SRC:PUBDICT_GLYCAN_MOTIF|SM4s; SRC:PUBDICT_GLYCOSMOS|SM4s			
GSD:619ad666-d407-414f-94da-5768af44e718	Solatriose	TRUE		1	1	Solatriose				SRC:PUBDICT_GLYCONAVI_NAME|Solatriose			
GSD:d286690f-e8c0-48e1-a95d-fdd4b90b8ab9	Sophorose	TRUE		1	1	Sophorose				SRC:PUBDICT_GLYCONAVI_NAME|Sophorose			
GSD:91dfcef2-d2ed-46d8-a2f8-16362e6d24c0	Sorbose	TRUE		1	1	Sorbose				SRC:PUBDICT_GLYCONAVI_NAME|Sorbose			
GSD:a323f1dc-46ab-413c-98d8-7c38c54cc8ca	SR123781A (Heparin 16)	TRUE		1	1	SR123781A (Heparin 16)			GAGs	SRC:BIOOLIGO|SR123781A (Heparin 16)			
GSD:5a76e56e-4c2c-4bb9-ac80-226bc6d5b7f2	SSEA-1	TRUE	G85497PI; G01187XC; G99053DY	7	2	SSEA; SSEA-1	stage-specific embryonic antigen-1		GlycoMotif GDV motif	SRC:GLYCOEPITOPE|SSEA-1; SRC:GLYCOMOTIF_GDV|SSEA; SRC:GSD_GLYGEN_V0|SSEA-1; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|SSEA-1; SRC:PUBDICT_GLYCAN_MOTIF|SSEA; SRC:PUBDICT_GLYCAN_MOTIF|SSEA-1; SRC:PUBDICT_GLYCOSMOS|SSEA-1			
GSD:263b5566-6e4e-41d1-9f12-c8339e6bf126	SSEA-3	TRUE	G25129BT; G19298OA; G99053DY	8	1	SSEA-3	stage-specific embryonic antigen-3	An amino trisaccharide consisting of β-D-galactopyranose, 2-acetamido-2-deoxy-β-D-galactopyranose and α-D-galactopyranose residues joined in sequence by (1→3) glycosidic linkages.[CHEBI:149071]	GlycoMotif GGM motif	SRC:CUMMINGS|SSEA-3; SRC:GLYCOEPITOPE|SSEA-3; SRC:GLYCOMOTIF_CCRC|SSEA-3; SRC:GLYCOMOTIF_GGM|SSEA-3; SRC:GSD_GLYGEN_V0|SSEA-3; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|SSEA-3; SRC:PUBDICT_GLYCAN_MOTIF|SSEA-3; SRC:PUBDICT_GLYCOSMOS|SSEA-3			
GSD:eb14b505-7275-5888-9bc7-4b07107af0b3	SSEA-4	TRUE	G84263XI; G32254QI	9	1	SSEA-4	stage-specific embryonic antigen-4; Stage specific embryonic antigen-4		Glycolipid	SRC:EOG_VARKI_4E|SSEA-4; SRC:GLYCOEPITOPE|SSEA-4; SRC:GSD_GLYGEN_V0|SSEA-4; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|SSEA-4; SRC:PUBDICT_GLYCAN_MOTIF|SSEA-4; SRC:PUBDICT_GLYCONAVI_ABBREV|SSEA-4; SRC:PUBDICT_GLYCONAVI_NAME|SSEA-4; SRC:PUBDICT_GLYCOSMOS|SSEA-4; SRC:SUGARBIND|SSEA-4			
GSD:931e7c81-d1a6-4788-bf06-4b3f425ecae7	Stachyose	TRUE		1	1	Stachyose				SRC:PUBDICT_GLYCONAVI_NAME|Stachyose			
GSD:ad85463a-3111-5186-94b3-b074cddaead4	starch	TRUE		1	1	starch			Polysaccharide	SRC:EOG_VARKI_4E|starch			
GSD:233e3aef-b819-4a4f-a14c-ea69e0007e18	Streptose	TRUE		1	1	Streptose				SRC:PUBDICT_GLYCONAVI_NAME|Streptose			
GSD:d074659d-d256-4b99-a410-e5255abfd141	Sucrose	TRUE		1	1	Sucrose				SRC:PUBDICT_GLYCONAVI_NAME|Sucrose			
GSD:f9f7af2d-04fe-4209-af56-69d98694f928	Sulf-gangliotetraosyl ceramide	TRUE	G96614JE; G57796RK; G59736KH; G96596OC	6	2	Monosulfated gangliotetraosylceramide; Sulf-gangliotetraosyl ceramide			Glycosphingolipid	SRC:CUMMINGS|Monosulfated gangliotetraosylceramide; SRC:GLYCOMOTIF_CCRC|Monosulfated gangliotetraosylceramide; SRC:GLYCOMOTIF_GDV|Monosulfated gangliotetraosylceramide; SRC:GLYCOMOTIF_GGM|Monosulfated gangliotetraosylceramide; SRC:PUBDICT_GLYCAN_MOTIF|Monosulfated gangliotetraosylceramide; SRC:SUGARBIND|Sulf-gangliotetraosyl ceramide			
GSD:2ecd47eb-1349-5683-b84c-d6986496c78d	sulfated galactan	TRUE		1	1	sulfated galactan			Polysaccharide	SRC:EOG_VARKI_4E|sulfated galactan			
GSD:bf54b03e-d24b-5886-997b-2a52ede11173	sulfated glucuronosyl glycan	TRUE		1	1	sulfated glucuronosyl glycan			Named Functional Motif	SRC:EOG_VARKI_4E|sulfated glucuronosyl glycan			
GSD:a2613919-1e6d-5428-aba4-5997bad45f8b	sulfated glycan	TRUE		1	1	sulfated glycan			Others	SRC:EOG_VARKI_4E|sulfated glycan			
GSD:037ed9e9-fe72-5b57-9710-13e1e02b20c4	sulfated glycosaminoglycan	TRUE		1	1	sulfated glycosaminoglycan	sulfated glycosaminoglycan chains; sulfated GAG		Polysaccharide	SRC:EOG_VARKI_4E|sulfated glycosaminoglycan			
GSD:d7547529-9384-46c2-b359-ad455f8cba6d	sulfated LacdiNAc	TRUE	G18464VS; G31301MT	7	4	4'-sulfated LDN; 4-sulfated LDN; 40-sulfated LDN; sulfated LacdiNAc	4'-O-sulfated LacdiNAc; 4'-sulfated LDN; sulfated LDN		GlycoMotif GGM motif	SRC:GLYCOMOTIF_CCRC|4'-sulfated LDN; SRC:GLYCOMOTIF_GDV|4-sulfated LDN; SRC:GLYCOMOTIF_GGM|4'-sulfated LDN; SRC:GSD_GLYGEN_V0|sulfated LacdiNAc; SRC:PUBDICT_GLYCAN_MOTIF|4'-sulfated LDN; SRC:PUBDICT_GLYCAN_MOTIF|4-sulfated LDN; SRC:PUBDICT_GLYCAN_MOTIF|40-sulfated LDN			
GSD:b8143bd5-05c6-5619-b1c1-33b000af2e7c	sulfated N-glycan	TRUE		1	1	sulfated N-glycan			N-Linked Type	SRC:EOG_VARKI_4E|sulfated N-glycan			
GSD:98efacdd-c1d7-5dc7-8d0b-06c6d5967cef	sulfated O-GalNAc glycan	TRUE		1	1	sulfated O-GalNAc glycan	sulfated mucin-type glycan		O-Linked Core	SRC:EOG_VARKI_4E|sulfated O-GalNAc glycan			
GSD:14ba2f9a-068b-4e26-9805-d9bcb1307f12	Sulfated sialyl-3-N-acetyllactosamine	TRUE	G99745QX	2	1	Sulfated sialyl-3-N-acetyllactosamine	Su-3′SLN; Sulfated trisaccharide			SRC:PUBDICT_GLYCAN_MOTIF|Sulfated sialyl-3-N-acetyllactosamine; SRC:SUGARBIND|Sulfated sialyl-3-N-acetyllactosamine			
GSD:e0e0fe41-e988-5381-a1a6-932e18899850	sulfated terminal β-linked GalNAc	TRUE		1	1	sulfated terminal β-linked GalNAc	sulfated-GalNAc		Named Functional Motif	SRC:EOG_VARKI_4E|sulfated terminal β-linked GalNAc			
GSD:f9726a72-e7bc-5b9f-bd06-b85ea099456d	sulfatide	TRUE	G72548RZ; G07169WN; G60011XD; G40843KY; G95090DW	9	2	Sulfatide; sulfatide			Glycolipid	SRC:CUMMINGS|Sulfatide; SRC:EOG_VARKI_4E|sulfatide; SRC:GLYCOMOTIF_CCRC|Sulfatide; SRC:GLYCOMOTIF_GDV|Sulfatide; SRC:GLYCOMOTIF_GGM|Sulfatide; SRC:GSD_GLYGEN_V0|sulfatide; SRC:PUBDICT_GLYCAN_MOTIF|Sulfatide; SRC:PUBDICT_GLYCONAVI_NAME|Sulfatide; SRC:SUGARBIND|Sulfatide			
GSD:5d8b7707-65df-4565-bed2-e3edc229eeaa	Sulfo-isogloboside	TRUE	G10057XH; G30925QW; G56133NW; G57036MA	5	1	Sulfo-isogloboside	Mono-sulfated isoglobotetraosylceramide		GlycoMotif GGM motif	SRC:CUMMINGS|Sulfo-isogloboside; SRC:GLYCOMOTIF_CCRC|Sulfo-isogloboside; SRC:GLYCOMOTIF_GDV|Sulfo-isogloboside; SRC:GLYCOMOTIF_GGM|Sulfo-isogloboside; SRC:PUBDICT_GLYCAN_MOTIF|Sulfo-isogloboside			
GSD:5b6ede6e-9829-5690-a1a3-d1883b62d46d	T antigen	TRUE	G00031MO; G58645HA; G78436BB	16	8	Core 1 / T antigen; T (also TF)  antigen; T (also TF) antigen; T Antigen; T antigen; T or TF antigen; TF; TF antigen	TF antigen; O-GalNAc-Gal; Thomsen-Fridenreich antigen	An amino disaccharide composed of D-galactose and N-acetyl-α-D-galactosaminyl residues in β-(1→3) linkage.[CHEBI:61820]	O-Linked Core	SRC:CUMMINGS|T (also TF) antigen; SRC:EOG_VARKI_4E|T antigen; SRC:GLYCOEPITOPE|T Antigen; SRC:GLYCOMOTIF_CCRC|T or TF antigen; SRC:GLYCOMOTIF_GDV|T (also TF)  antigen; SRC:GLYCOMOTIF_GGM|T antigen; SRC:GSD_GLYGEN_V0|T antigen; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|T antigen; SRC:PUBDICT_GLYCAN_MOTIF|Core 1 / T antigen; SRC:PUBDICT_GLYCAN_MOTIF|T (also TF)  antigen; SRC:PUBDICT_GLYCAN_MOTIF|T (also TF) antigen; SRC:PUBDICT_GLYCAN_MOTIF|T antigen; SRC:PUBDICT_GLYCAN_MOTIF|T or TF antigen; SRC:PUBDICT_GLYCAN_MOTIF|TF antigen; SRC:PUBDICT_GLYCONAVI_NAME|TF; SRC:PUBDICT_GLYCOSMOS|T Antigen			
GSD:68e7058a-c5a9-4bda-8a4d-32b78f7b3c16	Tagatose	TRUE		1	1	Tagatose				SRC:PUBDICT_GLYCONAVI_NAME|Tagatose			
GSD:a466baf1-531d-4197-9a2a-606fea058456	Talose	TRUE		1	1	Talose				SRC:PUBDICT_GLYCONAVI_NAME|Talose			
GSD:950ce199-a231-4f6b-b7f0-b6bdf43aee7c	Tartaric acid	TRUE		1	1	Tartaric acid				SRC:PUBDICT_GLYCONAVI_NAME|Tartaric acid			
GSD:9a4adb24-5192-5017-8286-14828329a8e1	teichoic acid	TRUE		1	1	teichoic acid	teichoic acid polymer		Polysaccharide	SRC:EOG_VARKI_4E|teichoic acid			
GSD:caf303a2-143f-51b8-887a-9fdc7e34a48c	terminal fucose	TRUE		1	1	terminal fucose	terminal Fuc residue		Named Functional Motif	SRC:EOG_VARKI_4E|terminal fucose			
GSD:0c32fd16-6ba8-5f21-aacc-e67e0b71acc1	terminal galactose	TRUE		1	1	terminal galactose	terminal Gal residue; exposed galactose		Named Functional Motif	SRC:EOG_VARKI_4E|terminal galactose			
GSD:9555ca61-aba2-5e44-947a-a6faeb0ccf73	terminal glucuronic acid	TRUE		1	1	terminal glucuronic acid			Named Functional Motif	SRC:EOG_VARKI_4E|terminal glucuronic acid			
GSD:9b46c1bc-c89c-51be-a6bd-cb98e416888c	terminal mannose	TRUE		1	1	terminal mannose	terminal Man		Named Functional Motif	SRC:EOG_VARKI_4E|terminal mannose			
GSD:cd483672-3ab7-5734-a40a-b489a133c301	terminal N-acetylgalactosamine	TRUE	G61418DU	3	2	N-acetyl-D-galactosamine; terminal N-acetylgalactosamine	terminal GalNAc residue; GalNAc		Named Functional Motif	SRC:EOG_VARKI_4E|terminal N-acetylgalactosamine; SRC:PUBDICT_GLYCAN_MOTIF|N-acetyl-D-galactosamine; SRC:SUGARBIND|N-acetyl-D-galactosamine			
GSD:7562f115-e4a2-5461-8cea-be68033775d0	terminal N-acetylglucosamine	TRUE		1	1	terminal N-acetylglucosamine	exposed GlcNAc residues; terminal GlcNAc residue		Named Functional Motif	SRC:EOG_VARKI_4E|terminal N-acetylglucosamine			
GSD:7e50b61a-ea7e-5c9c-860e-a5296d3b2339	terminal sialic acid	TRUE		1	1	terminal sialic acid	Terminal Sia residue		Named Functional Motif	SRC:EOG_VARKI_4E|terminal sialic acid			
GSD:57fe1544-36ee-52f8-9802-d4ffc1867028	terminal α-linked fucose	TRUE		1	1	terminal α-linked fucose			Named Functional Motif	SRC:EOG_VARKI_4E|terminal α-linked fucose			
GSD:a7da3922-7453-5cc0-897b-4bb463ece798	terminal α-linked mannose	TRUE		1	1	terminal α-linked mannose			Named Functional Motif	SRC:EOG_VARKI_4E|terminal α-linked mannose			
GSD:ddda1d65-b417-51b2-8b8a-d5e9e86509b5	terminal α-linked-galactose	TRUE		1	1	terminal α-linked-galactose	terminal α-galactose residue		Named Functional Motif	SRC:EOG_VARKI_4E|terminal α-linked-galactose			
GSD:8759d2e6-5d43-508d-bec0-a9cdf395b049	terminal α1-6 mannose	TRUE		1	1	terminal α1-6 mannose	terminal α1–6Man		Named Functional Motif	SRC:EOG_VARKI_4E|terminal α1-6 mannose			
GSD:2d13a3a8-39c6-5ce0-ba08-9ea5582c6ff4	terminal β-linked galactose	TRUE		1	1	terminal β-linked galactose			Named Functional Motif	SRC:EOG_VARKI_4E|terminal β-linked galactose			
GSD:e16fd11e-688e-51f7-b405-dd0bb8b17879	terminal β-linked N-acetylgalactosamine	TRUE		1	1	terminal β-linked N-acetylgalactosamine			Named Functional Motif	SRC:EOG_VARKI_4E|terminal β-linked N-acetylgalactosamine			
GSD:283cf9cf-37cb-4610-ac96-5c27e7b5e032	tetraantennary complex-type N-glycan	TRUE		1	1	tetraantennary complex-type N-glycan		Type of N-linked glycan in which four antennae are present on the trimannosyl core, each initiated by GlcNAc additions catalyzed by position-specific N-acetylglucosaminyltransferases (GlcNAcTs). The four antennae are initiated by addition of 2 GlcNAcs to the _3 Man (at the 2 and 4 positions) and 2 GlcNAcs to the _6 Man (at the 2 and 6 positions) of the trimannosyl core. Each antenna can be exte...		SRC:GSD_GLYGEN_V0|tetraantennary complex-type N-glycan			
GSD:aee918cb-25f8-50b7-8174-0b8aee6bfdb1	tetraantennary N-glycan	TRUE		2	1	tetraantennary N-glycan		Type of N-linked glycan in which four antennae are present on the trimannosyl core, each initiated by GlcNAc additions catalyzed by position-specific N-acetylglucosaminyltransferases (GlcNAcTs). The four antennae are initiated by addition of 2 GlcNAcs to the _3 Man (at the 2 and 4 positions) and 2 GlcNAcs to the _6 Man (at the 2 and 6 positions) of the trimannosyl core. Each antenna can be exte...	N-Linked Type	SRC:EOG_VARKI_4E|tetraantennary N-glycan; SRC:GSD_GLYGEN_V0|tetraantennary N-glycan			
